diag3_code,diag3_desc,admissions,emergency_admissions,year,summary_code,summary_desc
Z42,Follow-up care involving plastic surgery,3997.0,73.0,2020-2021,Z40-Z54,Persons encountering health services for specific care
Z43,Attention to artificial openings,11368.0,1314.0,2020-2021,Z40-Z54,Persons encountering health services for specific care
Z44,Fitting and adjustment of external prosthetic device,96.0,24.0,2020-2021,Z40-Z54,Persons encountering health services for specific care
Z45,Adjustment and management of implanted device,17696.0,1107.0,2020-2021,Z40-Z54,Persons encountering health services for specific care
Z46,Fitting and adjustment of other devices,22725.0,2374.0,2020-2021,Z40-Z54,Persons encountering health services for specific care
Z47,Other orthopaedic follow-up care,9922.0,1287.0,2020-2021,Z40-Z54,Persons encountering health services for specific care
Z48,Other surgical follow-up care,7284.0,3224.0,2020-2021,Z40-Z54,Persons encountering health services for specific care
Z49,Care involving dialysis,3.0,0.0,2020-2021,Z40-Z54,Persons encountering health services for specific care
Z50,Care involving use of rehabilitation procedures,395.0,71.0,2020-2021,Z40-Z54,Persons encountering health services for specific care
Z51,Other medical care,1782.0,18.0,2020-2021,Z40-Z54,Persons encountering health services for specific care
Z52,Donors of organs and tissues,1149.0,28.0,2020-2021,Z40-Z54,Persons encountering health services for specific care
Z53,"Persons encountering health services for specific procedures, not carried out",37.0,2.0,2020-2021,Z40-Z54,Persons encountering health services for specific care
Z54,Convalescence,43.0,0.0,2020-2021,Z40-Z54,Persons encountering health services for specific care
Z56,Problems related to employment and unemployment,4.0,3.0,2020-2021,Z55-Z65,Potential health hazards reltd. to socioeconomic & psychosoc.l
Z59,Problems related to housing and economic circumstances,8.0,7.0,2020-2021,Z55-Z65,Potential health hazards reltd. to socioeconomic & psychosoc.l
Z60,Problems related to social environment,4.0,3.0,2020-2021,Z55-Z65,Potential health hazards reltd. to socioeconomic & psychosoc.l
Z61,Problems related to negative life events in childhood,13.0,10.0,2020-2021,Z55-Z65,Potential health hazards reltd. to socioeconomic & psychosoc.l
Z62,Other problems related to upbringing,3.0,3.0,2020-2021,Z55-Z65,Potential health hazards reltd. to socioeconomic & psychosoc.l
Z63,"Other problems related to primary support group, including family circumstances",644.0,564.0,2020-2021,Z55-Z65,Potential health hazards reltd. to socioeconomic & psychosoc.l
Z65,Problems related to other psychosocial circumstances,2.0,2.0,2020-2021,Z55-Z65,Potential health hazards reltd. to socioeconomic & psychosoc.l
Z70,"Counselling related to sexual attitude, behaviour and orientation",1.0,1.0,2020-2021,Z70-Z76,Persons encountering health services in other circs.
Z71,"Persons encountering health services for other counselling and medical advice, not elsewhere classified",3071.0,2198.0,2020-2021,Z70-Z76,Persons encountering health services in other circs.
Z72,Problems related to lifestyle,5.0,2.0,2020-2021,Z70-Z76,Persons encountering health services in other circs.
Z73,Problems related to life-management difficulty,1920.0,1651.0,2020-2021,Z70-Z76,Persons encountering health services in other circs.
Z74,Problems related to care-provider dependency,53.0,7.0,2020-2021,Z70-Z76,Persons encountering health services in other circs.
Z75,Problems related to medical facilities and other health care,3270.0,170.0,2020-2021,Z70-Z76,Persons encountering health services in other circs.
Z76,Persons encountering health services in other circumstances,4551.0,1511.0,2020-2021,Z70-Z76,Persons encountering health services in other circs.
Z81,Family history of mental and behavioural disorders,3.0,2.0,2020-2021,Z80-Z99,Persons with potential health hazards related to family
Z85,Personal history of malignant neoplasm,7164.0,110.0,2020-2021,Z80-Z99,Persons with potential health hazards related to family
Z86,Personal history of certain other diseases,13.0,7.0,2020-2021,Z80-Z99,Persons with potential health hazards related to family
Z88,"Personal history of allergy to drugs, medicaments and biological substances",8.0,0.0,2020-2021,Z80-Z99,Persons with potential health hazards related to family
Z89,Acquired absence of limb,7.0,1.0,2020-2021,Z80-Z99,Persons with potential health hazards related to family
Z91,"Personal history of risk-factors, not elsewhere classified",38.0,23.0,2020-2021,Z80-Z99,Persons with potential health hazards related to family
Z92,Personal history of medical treatment,6.0,0.0,2020-2021,Z80-Z99,Persons with potential health hazards related to family
Z93,Artificial opening status,1.0,0.0,2020-2021,Z80-Z99,Persons with potential health hazards related to family
Z95,Presence of cardiac and vascular implants and grafts,1.0,0.0,2020-2021,Z80-Z99,Persons with potential health hazards related to family
Z96,Presence of other functional implants,3.0,0.0,2020-2021,Z80-Z99,Persons with potential health hazards related to family
Z97,Presence of other devices,1.0,1.0,2020-2021,Z80-Z99,Persons with potential health hazards related to family
